EventTime;AspectName;Category;Message;FromValue;ToValue;Path;ObjectName;ObjectDescription;SourceName;UserAccount;Condition;SubCondition;NodeName;Component;Class
 2021-05-31 22:38:48;Control Module;AuditEvent_OperatorAction;HSICmd.SPManValue 0.3 -> 0.26 ;0.3;0.26;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_4/Control Modules/U_17C35_00/17C352\.00 EqM_Vakuum/PC35213;PC35213;17C352.00 Vakuum szab.kor;{DDDB54C4-DBEF-4829-BB99-69755DDD31DE};RGAX3\JUHASZA;;;OW05-AX3;Audit Trail configuration;
 2021-05-31 22:38:49;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:39:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-05-31 22:40:50;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:41:33;Control Module;AuditEvent_OperatorAction;HSICmd.SPManValue 0.26 -> 0.24 ;0.26;0.24;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_4/Control Modules/U_17C35_00/17C352\.00 EqM_Vakuum/PC35213;PC35213;17C352.00 Vakuum szab.kor;{DDDB54C4-DBEF-4829-BB99-69755DDD31DE};RGAX3\JUHASZA;;;OW05-AX3;Audit Trail configuration;
 2021-05-31 22:41:38;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-05-31 22:41:48;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:42:28;;System Simple Event;Controller_3   (0000)  Internal bus fault;;;;0;;172.16.84.163-2.81.0;;;;;;9950
 2021-05-31 22:42:28;;System Simple Event;Controller_3   (0000) Status OK;;;;0;;172.16.84.163-2.81.0;;;;;;9950
 2021-05-31 22:42:44;;Process Condition Event;Greater than 10.00 °C;;;;TC04708_1;kopenyter bemeno homerseklet szab;TC04708_1;;Negative deviation;Negative deviation;;;425
 2021-05-31 22:43:16;;AuditEvent_Security;Logover user from RGAX3\readonly to rgax3\nemethi succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\NemethI;;;OW03-AX3;Logover;
 2021-05-31 22:43:24;Control Module;AuditEvent_OperatorAction;HSICmd.Man False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_2/Control Modules/Szabadcs_ax3_2/FOLYADEK02AB/KSVG60976/KSVG60976;KSVG60976;3. Axis B szint szabadcsonk;{6CA51369-5B57-46F0-B383-28E55C997B95};RGAX3\NemethI;;;OW03-AX3;Audit Trail configuration;
 2021-05-31 22:43:26;;AuditEvent_Security;Logover user from RGAX3\readonly to rgax3\miko succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\MIKO;;;OW08-AX1;Logover;
 2021-05-31 22:43:27;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_2/Control Modules/Szabadcs_ax3_2/FOLYADEK02AB/KSVG60976/KSVG60976;KSVG60976;3. Axis B szint szabadcsonk;{6CA51369-5B57-46F0-B383-28E55C997B95};RGAX3\NemethI;;;OW03-AX3;Audit Trail configuration;
 2021-05-31 22:43:30;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_4/Control Modules/U_44A34_00/KEVERO06C/KS13455/KS13455;KS13455;autoklav kevero be/ki kapcs.;{29D53456-4D56-451F-A023-B4B1BA4D9764};RGAX3\MIKO;;;OW08-AX1;Audit Trail configuration;
 2021-05-31 22:43:33;Control Module;AuditEvent_OperatorAction;HSICmd.OutManValue 30 -> 50 ;30;50;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_4/Control Modules/U_44A34_00/K5 KOP09A/K5_TC/TC13408;TC13408;kopenyter bemeno homerseklet szab;{13D431A2-3D44-4059-97F5-1F28A3F7956B};RGAX3\MIKO;;;OW08-AX1;Audit Trail configuration;
 2021-05-31 22:43:36;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_4/Control Modules/U_44A34_00/SZIVATTY15C_2/KS13456/KS13456;KS13456;moso szivattyu be/ki kapcs.;{1CF39B29-3E24-4104-85AA-F7F04C080EA0};RGAX3\MIKO;;;OW08-AX1;Audit Trail configuration;
 2021-05-31 22:43:39;;AuditEvent_Security;Logover user from RGAX3\JUHASZA to RGAX3\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\readonly;;;OW01E-AX3;Logover;
 2021-05-31 22:43:40;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX1_CN/RGAX1_PR/Applications/Application_4/Control Modules/U_44A34_00/K5 KOP09A/KSVG13498/KSVG13498;KSVG13498;kopenyter hutoviz BE;{EA87926A-BF38-4E8E-8496-EC549B9DC752};RGAX3\MIKO;;;OW08-AX1;Audit Trail configuration;
 2021-05-31 22:43:40;;Process Condition Event;Object error;;;;KSVG13498;kopenyter hutoviz BE;KSVG13498;;OE;OE;;;198
 2021-05-31 22:44:15;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_2/Control Modules/Szabadcs_ax3_2/FOLYADEK02AB/KSVG60976/KSVG60976;KSVG60976;3. Axis B szint szabadcsonk;{6CA51369-5B57-46F0-B383-28E55C997B95};RGAX3\NemethI;;;OW03-AX3;Audit Trail configuration;
 2021-05-31 22:44:17;;System Simple Event;Controller_4   (0000)  Line fault ch. 2,  Line fault ch. 3,  Line fault ch. 4,  HART communication error ch. 1,  HART communication error ch. 2,  HART communication error ch. 3,  HART communication error ch. 4;;;;16;;172.16.84.164-1.82.16;;;;;;9950
 2021-05-31 22:44:18;Control Module;AuditEvent_OperatorAction;HSICmd.Auto False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_2/Control Modules/Szabadcs_ax3_2/FOLYADEK02AB/KSVG60976/KSVG60976;KSVG60976;3. Axis B szint szabadcsonk;{6CA51369-5B57-46F0-B383-28E55C997B95};RGAX3\NemethI;;;OW03-AX3;Audit Trail configuration;
 2021-05-31 22:44:23;;System Simple Event;Controller_4   (0000)  Line fault ch. 2,  Line fault ch. 3,  Line fault ch. 4,  HART communication error ch. 2,  HART communication error ch. 3,  HART communication error ch. 4;;;;16;;172.16.84.164-1.82.16;;;;;;9950
 2021-05-31 22:44:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-05-31 22:44:59;;AuditEvent_Security;Logover user from RGAX3\readonly to rgax3\sorest succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\SoresT;;;OW08-UNI2;Logover;
 2021-05-31 22:45:46;Control Module;AuditEvent_OperatorAction;HSICmd.SPManValue 0.24 -> 0.28 ;0.24;0.28;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_4/Control Modules/U_17C35_00/17C352\.00 EqM_Vakuum/PC35213;PC35213;17C352.00 Vakuum szab.kor;{DDDB54C4-DBEF-4829-BB99-69755DDD31DE};RGAX3\JUHASZA;;;OW05-AX3;Audit Trail configuration;
 2021-05-31 22:46:38;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-05-31 22:46:52;Control Module;AuditEvent_OperatorAction;HSICmd.Man False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ciklopro_Ad_Enolet/Control Modules/U_04C01_00/URITO05P/KSVG00184/KSVG00184;KSVG00184;04C01.00 autoklav urito 12A36 iranyba;{186DF30C-E7D6-479D-BB9B-1ED05D5E59B2};RGAX3\NemethI;;;OW03-AX3;Audit Trail configuration;
 2021-05-31 22:46:55;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ciklopro_Ad_Enolet/Control Modules/U_04C01_00/URITO05P/KSVG00184/KSVG00184;KSVG00184;04C01.00 autoklav urito 12A36 iranyba;{186DF30C-E7D6-479D-BB9B-1ED05D5E59B2};RGAX3\NemethI;;;OW03-AX3;Audit Trail configuration;
 2021-05-31 22:48:23;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:48:36;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:49:40;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:49:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-05-31 22:51:04;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:51:19;;Process Condition Event;Abnormal state;;;;FS56301;Aramlas kapcsolo;FS56301;;Diff;Diff;;;9000
 2021-05-31 22:51:21;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:51:27;;Process Condition Event;Abnormal state;;;;FS56401;Aramlas kapcsolo;FS56401;;Diff;Diff;;;9000
 2021-05-31 22:51:28;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ciklo_Eno_Acetal_3/Control Modules/U_14B47_00/UTOHUTO11A/KSVG04780/KSVG04780;KSVG04780;utohuto hutes BE;{16EE90B9-ECA1-423F-A17A-C5261363DF91};RGAX3\JUHASZA;;;OW05-AX3;Audit Trail configuration;
 2021-05-31 22:51:37;;Process Condition Event;Abnormal state;;;;FS56401;Aramlas kapcsolo;FS56401;;Diff;Diff;;;9000
 2021-05-31 22:51:38;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-05-31 22:51:38;;Process Condition Event;Abnormal state;;;;FS56301;Aramlas kapcsolo;FS56301;;Diff;Diff;;;9000
 2021-05-31 22:53:07;Control Module;AuditEvent_OperatorAction;HSICmd.SPManValue 0.28 -> 0.3 ;0.28;0.3;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_4/Control Modules/U_17C35_00/17C352\.00 EqM_Vakuum/PC35213;PC35213;17C352.00 Vakuum szab.kor;{DDDB54C4-DBEF-4829-BB99-69755DDD31DE};RGAX3\JUHASZA;;;OW05-AX3;Audit Trail configuration;
 2021-05-31 22:54:17;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:54:33;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:54:37;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:54:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-05-31 22:55:08;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:55:10;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:55:47;;Network Messages;Transaction overrun for property 'HPLC_FIQT_Test', aspect 'U_44C51_00:Property Transfer Definition', overrun in 999 Milliseconds;;;;PT_Basic;;{F75249AB-E50C-4D38-9EF8-A45525B99AE4};;;;AS01-AX3;AfwPropertyTransfer;
 2021-05-31 22:56:07;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:56:38;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-05-31 22:56:52;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:56:53;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:56:56;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:56:57;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:57:20;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:57:29;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:11;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:12;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:14;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:15;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:16;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:18;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:20;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:24;Control Module;AuditEvent_OperatorAction;HSICmd.SPManValue 0.3 -> 0.34 ;0.3;0.34;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ellato_4/Control Modules/U_17C35_00/17C352\.00 EqM_Vakuum/PC35213;PC35213;17C352.00 Vakuum szab.kor;{DDDB54C4-DBEF-4829-BB99-69755DDD31DE};RGAX3\JUHASZA;;;OW05-AX3;Audit Trail configuration;
 2021-05-31 22:58:26;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:28;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:29;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:58:53;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:06;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:08;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:10;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-05-31 22:59:48;;System Simple Event;Controller_3   (0000)  Internal bus fault;;;;0;;172.16.84.163-2.81.0;;;;;;9950
 2021-05-31 22:59:48;;System Simple Event;Controller_3   (0000) Status OK;;;;0;;172.16.84.163-2.81.0;;;;;;9950
 2021-05-31 22:59:49;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:50;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:51;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:55;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:56;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 22:59:58;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:00:02;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:00:21;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:00:25;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:00:35;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:00:48;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:00:50;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:00:52;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:01:00;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:01:03;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:01:11;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:01:38;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-05-31 23:02:02;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:20;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:25;Control Module;AuditEvent_OperatorAction;HSICmd.SPManValue 47 -> 48 ;47;48;[Control Structure]Root/RGAX3_CN/RGAX3_PR/Applications/Ciklo_Eno_Acetal_3/Control Modules/U_14B47_00/K5 KOP09A/K5_TC/TC04708;TC04708;kopenyter bemeno homerseklet szab;{0843BA5F-990B-4D2D-A09A-515B4BCA3F58};RGAX3\JUHASZA;;;OW05-AX3;Audit Trail configuration;
 2021-05-31 23:02:26;;Process Condition Event;Greater than 10.00 °C;;;;TC04708_1;kopenyter bemeno homerseklet szab;TC04708_1;;Negative deviation;Negative deviation;;;425
 2021-05-31 23:02:26;;Process Condition Event;Greater than 10.00 °C;;;;TC04708_1;kopenyter bemeno homerseklet szab;TC04708_1;;Positive deviation;Positive deviation;;;425
 2021-05-31 23:02:34;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:36;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:37;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:41;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:43;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:47;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:02:50;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:03:04;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:03:05;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:03:44;;AuditEvent_Security;Logover user from RGAX3\MIKO to RGAX3\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\readonly;;;OW08-AX1;Logover;
 2021-05-31 23:03:46;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:00;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:08;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:16;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:34;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:40;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:41;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:42;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-05-31 23:04:48;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:04:51;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:05:03;;AuditEvent_Security;Logover user from RGAX3\SoresT to RGAX3\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\readonly;;;OW08-UNI2;Logover;
 2021-05-31 23:05:18;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:05:20;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:05:41;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:05:59;;AuditEvent_Security;Logover user from RGAX3\TothL to RGAX3\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\readonly;;;OW02E-AX1;Logover;
 2021-05-31 23:06:23;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:06:31;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:06:34;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:06:36;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:06:38;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
 2021-05-31 23:06:50;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:06:58;;AuditEvent_Security;Logover user from RGAX3\NemethI to RGAX3\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};RGAX3\readonly;;;OW03-AX3;Logover;
 2021-05-31 23:07:00;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:07:12;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:07:15;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:07:27;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:07:33;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:07:57;;System Simple Event;Controller_3   (0000) Status OK;;;;29;;172.16.96.153-2.29;;;;;;9950
 2021-05-31 23:09:44;;System Simple Event;Controller_4   (0000) Warning on backup unit,  Redundant mode enabled;;;;3;;172.16.84.164-3;;;;;;9950
 2021-05-31 23:09:44;;System Simple Event;Controller_4   (0000) Redundant mode enabled;;;;3;;172.16.84.164-3;;;;;;9950
 2021-05-31 23:09:47;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS02-UNI2;;{7D562315-DBE4-43F5-A4F8-8756AD576613};;;;CS02-UNI2;AdvHtHistorySrv;
 2021-05-31 23:11:38;;Services;Failed to collect 1 logs via collector OPC;;;;Basic History on CS01-UNI2;;{92530D91-0F50-4DFD-B3FD-00B04AC97A7D};;;;CS01-UNI2;AdvHtHistorySrv;
